Image ID,RGB,Hue,SortColor,geometry,centroid,latitude,longitude,ZipCode,LandUse,OwnerType,YearBuilt,YearBin,SVI_ID,SortYear
255,"(86, 95, 84)",77,14,"POLYGON ((-73.95486846526903 40.80996876721133, -73.95486846526903 40.81068794053582, -73.95558763859351 40.81068794053582, -73.95558763859351 40.80996876721133, -73.95486846526903 40.80996876721133))",POINT (-73.95522805193129 40.81032835387357),40.81032835387357,-73.95522805193129,10027,2.0,,1899,0,255,20
506,"(117, 121, 111)",59,161,"POLYGON ((-73.94695755869971 40.820756367078694, -73.94695755869971 40.821475540403185, -73.94767673202419 40.821475540403185, -73.94767673202419 40.820756367078694, -73.94695755869971 40.820756367078694))",POINT (-73.94731714536195 40.82111595374094),40.82111595374094,-73.94731714536195,10031,1.0,,1899,0,506,21
432,"(137, 131, 135)",226,435,"POLYGON ((-73.94983425199764 40.82363306037666, -73.94983425199764 40.82435223370115, -73.95055342532213 40.82435223370115, -73.95055342532213 40.82363306037666, -73.94983425199764 40.82363306037666))",POINT (-73.95019383865989 40.82399264703891),40.82399264703891,-73.95019383865989,10031,1.0,,1899,0,432,22
26,"(135, 143, 134)",80,523,"POLYGON ((-73.96349854516284 40.80349620729091, -73.96349854516284 40.8042153806154, -73.96421771848732 40.8042153806154, -73.96421771848732 40.80349620729091, -73.96349854516284 40.80349620729091))",POINT (-73.96385813182508 40.80385579395316),40.80385579395316,-73.96385813182508,10025,3.0,,1900,1,26,23
488,"(137, 132, 121)",29,426,"POLYGON ((-73.94767673202419 40.8200371937542, -73.94767673202419 40.820756367078694, -73.94839590534868 40.820756367078694, -73.94839590534868 40.8200371937542, -73.94767673202419 40.8200371937542))",POINT (-73.94803631868643 40.82039678041645),40.82039678041645,-73.94803631868643,10027,8.0,X,1900,1,488,24
296,"(142, 136, 128)",24,422,"POLYGON ((-73.95343011862006 40.80996876721133, -73.95343011862006 40.81068794053582, -73.95414929194455 40.81068794053582, -73.95414929194455 40.80996876721133, -73.95343011862006 40.80996876721133))",POINT (-73.9537897052823 40.81032835387357),40.81032835387357,-73.9537897052823,10027,8.0,,1900,1,296,25
516,"(114, 116, 132)",165,269,"POLYGON ((-73.94695755869971 40.8279481003236, -73.94695755869971 40.828667273648094, -73.94767673202419 40.828667273648094, -73.94767673202419 40.8279481003236, -73.94695755869971 40.8279481003236))",POINT (-73.94731714536195 40.828307686985845),40.828307686985845,-73.94731714536195,10031,2.0,,1900,1,516,26
580,"(87, 85, 100)",175,25,"POLYGON ((-73.94408086540177 40.830105620297076, -73.94408086540177 40.83082479362157, -73.94480003872626 40.83082479362157, -73.94480003872626 40.830105620297076, -73.94408086540177 40.830105620297076))",POINT (-73.94444045206401 40.83046520695932),40.83046520695932,-73.94444045206401,10031,8.0,X,1900,1,580,27
537,"(159, 160, 163)",159,459,"POLYGON ((-73.94623838537522 40.83154396694606, -73.94623838537522 40.83226314027055, -73.94695755869971 40.83226314027055, -73.94695755869971 40.83154396694606, -73.94623838537522 40.83154396694606))",POINT (-73.94659797203747 40.8319035536083),40.8319035536083,-73.94659797203747,10031,2.0,,1900,1,537,28
535,"(120, 124, 133)",156,324,"POLYGON ((-73.94623838537522 40.830105620297076, -73.94623838537522 40.83082479362157, -73.94695755869971 40.83082479362157, -73.94695755869971 40.830105620297076, -73.94623838537522 40.830105620297076))",POINT (-73.94659797203747 40.83046520695932),40.83046520695932,-73.94659797203747,10031,2.0,,1900,1,535,29
145,"(141, 140, 134)",36,439,"POLYGON ((-73.95846433189145 40.80349620729091, -73.95846433189145 40.8042153806154, -73.95918350521593 40.8042153806154, -73.95918350521593 40.80349620729091, -73.95846433189145 40.80349620729091))",POINT (-73.95882391855369 40.80385579395316),40.80385579395316,-73.95882391855369,10027,9.0,C,1900,1,145,30
551,"(129, 133, 142)",156,336,"POLYGON ((-73.94551921205074 40.830105620297076, -73.94551921205074 40.83082479362157, -73.94623838537522 40.83082479362157, -73.94623838537522 40.830105620297076, -73.94551921205074 40.830105620297076))",POINT (-73.94587879871298 40.83046520695932),40.83046520695932,-73.94587879871298,10031,1.0,,1900,1,551,31
50,"(108, 98, 66)",32,596,"POLYGON ((-73.96206019851387 40.80349620729091, -73.96206019851387 40.8042153806154, -73.96277937183835 40.8042153806154, -73.96277937183835 40.80349620729091, -73.96206019851387 40.80349620729091))",POINT (-73.96241978517611 40.80385579395316),40.80385579395316,-73.96241978517611,10025,8.0,X,1900,1,50,32
94,"(129, 127, 119)",34,217,"POLYGON ((-73.9606218518649 40.8121262871848, -73.9606218518649 40.812845460509294, -73.96134102518938 40.812845460509294, -73.96134102518938 40.8121262871848, -73.9606218518649 40.8121262871848))",POINT (-73.96098143852716 40.81248587384705),40.81248587384705,-73.96098143852716,10027,8.0,,1900,1,94,33
30,"(140, 121, 104)",20,554,"POLYGON ((-73.96349854516284 40.806372900588876, -73.96349854516284 40.80709207391337, -73.96421771848732 40.80709207391337, -73.96421771848732 40.806372900588876, -73.96349854516284 40.806372900588876))",POINT (-73.96385813182508 40.806732487251125),40.806732487251125,-73.96385813182508,10025,2.0,X,1900,1,30,34
147,"(131, 132, 126)",49,194,"POLYGON ((-73.95846433189145 40.804934553939894, -73.95846433189145 40.805653727264385, -73.95918350521593 40.805653727264385, -73.95918350521593 40.804934553939894, -73.95846433189145 40.804934553939894))",POINT (-73.95882391855369 40.80529414060214),40.80529414060214,-73.95882391855369,10027,9.0,C,1900,1,147,35
29,"(133, 134, 130)",53,238,"POLYGON ((-73.96349854516284 40.805653727264385, -73.96349854516284 40.806372900588876, -73.96421771848732 40.806372900588876, -73.96421771848732 40.805653727264385, -73.96349854516284 40.805653727264385))",POINT (-73.96385813182508 40.80601331392663),40.80601331392663,-73.96385813182508,10025,2.0,,1900,1,29,36
64,"(141, 142, 138)",53,406,"POLYGON ((-73.96134102518938 40.80277703396642, -73.96134102518938 40.80349620729091, -73.96206019851387 40.80349620729091, -73.96206019851387 40.80277703396642, -73.96134102518938 40.80277703396642))",POINT (-73.96170061185163 40.80313662062866),40.80313662062866,-73.96170061185163,10025,8.0,X,1900,1,64,37
63,"(126, 128, 121)",54,201,"POLYGON ((-73.96206019851387 40.812845460509294, -73.96206019851387 40.813564633833785, -73.96277937183835 40.813564633833785, -73.96277937183835 40.812845460509294, -73.96206019851387 40.812845460509294))",POINT (-73.96241978517611 40.813205047171536),40.813205047171536,-73.96241978517611,10027,9.0,X,1900,1,63,38
49,"(93, 99, 82)",57,570,"POLYGON ((-73.96206019851387 40.80277703396642, -73.96206019851387 40.80349620729091, -73.96277937183835 40.80349620729091, -73.96277937183835 40.80277703396642, -73.96206019851387 40.80277703396642))",POINT (-73.96241978517611 40.80313662062866),40.80313662062866,-73.96241978517611,10025,8.0,X,1900,1,49,39
